_id,价格(万元),小区,市区,年份,户型,朝向,楼层,电梯,装修情况,详情页,面积(㎡)
61cb3e172214654daa62e827,73,海尚明珠,旅顺口,2016/板楼,2室2厅,南 北,33,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104630366.html,84.73
61cb3e182214654daa62e828,230,亿达普罗旺斯三期,高新园区,2017/板楼,2室2厅,南 北,10,有电梯,精装,https://dl.lianjia.com/ershoufang/102104977213.html,88.07
61cb3e192214654daa62e829,75,远洋假日养生庄园,金州,2012/板楼,2室2厅,南 北,8,有电梯,精装,https://dl.lianjia.com/ershoufang/102104858872.html,87.6
61cb3e1a2214654daa62e82a,79.8,北昌平小区,沙河口,2000/塔楼,2室1厅,西南,18,有电梯,简装,https://dl.lianjia.com/ershoufang/102103161377.html,63
61cb3e1b2214654daa62e82b,82,清泉小区,沙河口,1999/板楼,2室1厅,东南,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102105040864.html,56.96
61cb3e1c2214654daa62e82c,59.5,金州福佳新天地广场,金州,2011/板楼,2室1厅,西北,31,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104946708.html,66.04
61cb3e1d2214654daa62e82d,59.8,立安花园,普兰店,未知/塔楼,2室2厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104782066.html,80.03
61cb3e1e2214654daa62e82e,41,部居逸阁,中山,2005/板楼,1室1厅,北,9,有电梯,精装,https://dl.lianjia.com/ershoufang/102104657196.html,47.12
61cb3e1e2214654daa62e82f,168,华润海中国二期,开发区,2012/板楼,2室2厅,南 北,33,有电梯,精装,https://dl.lianjia.com/ershoufang/102104660175.html,100.72
61cb3e1f2214654daa62e830,62,侯一小区,沙河口,1993/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104480990.html,58.78
61cb3e202214654daa62e831,36,香炉礁,西岗,1989/板楼,1室1厅,南,8,无电梯,简装,https://dl.lianjia.com/ershoufang/102104847538.html,35.08
61cb3e212214654daa62e832,88,休斯顿公寓,中山,未知/暂无数据,2室1厅,南,31,无电梯,精装,https://dl.lianjia.com/ershoufang/102104565869.html,70.36
61cb3e222214654daa62e833,129,宏都熙景,甘井子,2016/板楼,1室1厅,南,31,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102103912724.html,60.85
61cb3e232214654daa62e834,178,亿达悦龙居,高新园区,2019/板楼,2室2厅,南 北,24,有电梯,精装,https://dl.lianjia.com/ershoufang/102104597301.html,83.93
61cb3e232214654daa62e835,98,湾里南小区,开发区,2003/板楼,2室1厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102104538812.html,91.75
61cb3e242214654daa62e836,204,万棵树,沙河口,2016/板楼,2室1厅,南 北,28,有电梯,简装,https://dl.lianjia.com/ershoufang/102104332727.html,86.91
61cb3e252214654daa62e837,100.5,葵英小区,中山,1999/板楼,2室1厅,南,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104553788.html,71.88
61cb3e262214654daa62e838,98,恒瑞坦城,高新园区,2015/塔楼,1室0厅,东 北,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102105103523.html,48.04
61cb3e272214654daa62e839,277,龙湖星海彼岸,高新园区,2018/板楼,2室2厅,南 北,34,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104173378.html,85.55
61cb3e282214654daa62e83a,80,连大文润金宸三期,金州,2010/板楼,2室2厅,南,32,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104891864.html,80.56
61cb3e292214654daa62e83b,229,亿达普罗旺斯三期,高新园区,2017/板楼,2室2厅,南 北,10,有电梯,精装,https://dl.lianjia.com/ershoufang/102104864779.html,86.61
61cb3e292214654daa62e83c,192,鹏辉新世纪四期,甘井子,2004/板楼,2室1厅,南 北,12,有电梯,精装,https://dl.lianjia.com/ershoufang/102104421897.html,102.08
61cb3e2a2214654daa62e83d,106,万国宫馆一期,开发区,2009/板塔结合,2室1厅,南,29,有电梯,简装,https://dl.lianjia.com/ershoufang/102104731479.html,83.49
61cb3e2b2214654daa62e83e,192,鹏辉新世纪四期,甘井子,2004/板楼,2室1厅,南 北,12,有电梯,精装,https://dl.lianjia.com/ershoufang/102104421897.html,102.08
61cb3e2c2214654daa62e83f,264,悦丽海湾,高新园区,2014/板楼,2室2厅,南 北,33,有电梯,精装,https://dl.lianjia.com/ershoufang/102104825480.html,88.32
61cb3e2d2214654daa62e840,100.5,葵英小区,中山,1999/板楼,2室1厅,南,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104553788.html,71.88
61cb3e2e2214654daa62e841,80,连大文润金宸三期,金州,2010/板楼,2室2厅,南,32,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104891864.html,80.56
61cb3e2f2214654daa62e842,54.8,马栏小学南,沙河口,1995/板楼,2室1厅,南,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104514953.html,41.98
61cb3e2f2214654daa62e843,71.8,香炉礁,西岗,1989/板楼,2室1厅,南 北,8,无电梯,简装,https://dl.lianjia.com/ershoufang/102104977518.html,54.73
61cb3e302214654daa62e844,78.9,盛世闲庭,甘井子,2003/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104862775.html,52.99
61cb3e312214654daa62e845,106,万国宫馆一期,开发区,2009/板塔结合,2室1厅,南,29,有电梯,简装,https://dl.lianjia.com/ershoufang/102104731479.html,83.49
61cb3e322214654daa62e846,204,万棵树,沙河口,2016/板楼,2室1厅,南 北,28,有电梯,简装,https://dl.lianjia.com/ershoufang/102104332727.html,86.91
61cb3e332214654daa62e847,229,亿达普罗旺斯三期,高新园区,2017/板楼,2室2厅,南 北,10,有电梯,精装,https://dl.lianjia.com/ershoufang/102104864779.html,86.61
61cb3e332214654daa62e848,277,龙湖星海彼岸,高新园区,2018/板楼,2室2厅,南 北,34,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104173378.html,85.55
61cb3e342214654daa62e849,98,恒瑞坦城,高新园区,2015/塔楼,1室0厅,东 北,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102105103523.html,48.04
61cb3e352214654daa62e84a,192,鹏辉新世纪三期北园,甘井子,2003/板楼,2室2厅,南 北,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102104721534.html,93.72
61cb3e362214654daa62e84b,115,艾维尼小城,甘井子,2010/板楼,2室1厅,南 北,11,有电梯,简装,https://dl.lianjia.com/ershoufang/102104445227.html,73.14
61cb3e372214654daa62e84c,56,高城花园,开发区,2002/板楼,2室1厅,南,5,有电梯,简装,https://dl.lianjia.com/ershoufang/102105080769.html,65.46
61cb3e382214654daa62e84d,151,东港印象A区,中山,2008/塔楼,2室1厅,南,31,有电梯,精装,https://dl.lianjia.com/ershoufang/102105045710.html,87.04
61cb3e392214654daa62e84e,32,左岸经典,开发区,2009/塔楼,1室0厅,东,33,有电梯,精装,https://dl.lianjia.com/ershoufang/102104918497.html,43.16
61cb3e392214654daa62e84f,77.8,龙王塘一号,旅顺口,2010/塔楼,2室2厅,南 西,29,有电梯,精装,https://dl.lianjia.com/ershoufang/102104446804.html,73.62
61cb3e3a2214654daa62e850,73,辽师,沙河口,1991/板楼,2室1厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104775243.html,54.32
61cb3e3b2214654daa62e851,45,港湾隽景,中山,2016/塔楼,1室0厅,南,29,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104449147.html,34.33
61cb3e3c2214654daa62e852,36,连桥巷,西岗,1990/板楼,1室0厅,南,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105171849.html,28.84
61cb3e3d2214654daa62e853,80,福佳新城一期,甘井子,2010/板楼,2室1厅,东南 北,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102103553559.html,83.18
61cb3e3e2214654daa62e854,46,梅山路,甘井子,1982/板楼,2室0厅,东 南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104748398.html,41.29
61cb3e3f2214654daa62e855,224,悦丽海湾,高新园区,2014/板楼,2室1厅,南,14,有电梯,精装,https://dl.lianjia.com/ershoufang/102104482303.html,89.54
61cb3e402214654daa62e856,76.2,实验小学市场街,西岗,1990/板楼,1室1厅,西,8,无电梯,精装,https://dl.lianjia.com/ershoufang/102105002071.html,32.56
61cb3e412214654daa62e857,85.5,硅谷假日公寓,高新园区,2005/板楼,1室1厅,南,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102104752769.html,37.18
61cb3e412214654daa62e858,56,凌山五街,沙河口,1990/板楼,2室1厅,南 北,5,无电梯,简装,https://dl.lianjia.com/ershoufang/102104975351.html,45.9
61cb3e422214654daa62e859,89,庆仁巷,中山,1995/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104799478.html,54.16
61cb3e432214654daa62e85a,86.5,山庄南一巷,西岗,1990/板楼,3室1厅,南 北,6,无电梯,毛坯,https://dl.lianjia.com/ershoufang/102102956070.html,76.25
61cb3e442214654daa62e85b,119.3,金地艺境,甘井子,2016/板楼,2室1厅,南 北,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102104683718.html,88.37
61cb3e462214654daa62e85c,73.9,锦泉源D3区,甘井子,2007/板楼,1室1厅,南,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102105009259.html,42.98
61cb3e462214654daa62e85d,96,泰安花园,沙河口,1998/板楼,2室1厅,南,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102103909518.html,60.45
61cb3e472214654daa62e85e,153,锦绣暖山,甘井子,2010/板楼,2室2厅,南 西 北,9,有电梯,简装,https://dl.lianjia.com/ershoufang/102105008655.html,85.9
61cb3e482214654daa62e85f,54.5,福佳新天地,沙河口,2003/板楼,1室0厅,北,28,有电梯,简装,https://dl.lianjia.com/ershoufang/102104215914.html,36.21
61cb3e492214654daa62e860,174,帝欧花园,沙河口,2005/板楼,2室2厅,南 北,12,有电梯,简装,https://dl.lianjia.com/ershoufang/102104126016.html,96.79
61cb3e4a2214654daa62e861,132,北府花园,甘井子,2007/板楼,1室1厅,南,15,有电梯,精装,https://dl.lianjia.com/ershoufang/102105037879.html,65.51
61cb3e4b2214654daa62e862,136,34中建民街,西岗,1990/板楼,2室0厅,东,5,无电梯,简装,https://dl.lianjia.com/ershoufang/102104412028.html,50.48
61cb3e4c2214654daa62e863,275,华业玫瑰东方Ⅱ期,沙河口,2014/板楼,2室2厅,南 北,32,有电梯,精装,https://dl.lianjia.com/ershoufang/102104133208.html,93.66
61cb3e4d2214654daa62e864,247,宏都筑景Ⅰ期,沙河口,2009/板楼,2室1厅,南 北,29,有电梯,精装,https://dl.lianjia.com/ershoufang/102104367406.html,128.65
61cb3e4e2214654daa62e865,70,黑石礁,沙河口,1990/板楼,2室0厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104449159.html,51.77
61cb3e4f2214654daa62e866,102,桃源小学,中山,1996/板楼,2室1厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102105077710.html,51.93
61cb3e4f2214654daa62e867,58.5,由家村,高新园区,1990/板楼,1室1厅,南,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104543040.html,37.92
61cb3e502214654daa62e868,49.8,山东路,甘井子,1990/板楼,1室1厅,南,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102104464700.html,33.9
61cb3e512214654daa62e869,85,锦云北园,沙河口,1996/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104300040.html,67.59
61cb3e522214654daa62e86a,46.3,经典生活,中山,2005/板塔结合,1室0厅,南,34,有电梯,精装,https://dl.lianjia.com/ershoufang/102105173809.html,47.78
61cb3e532214654daa62e86b,76.9,恒达花园,金州,2004/板楼,2室2厅,南 北,7,无电梯,其他,https://dl.lianjia.com/ershoufang/102105179337.html,77.29
61cb3e542214654daa62e86c,38,银河公寓,中山,1996/板楼,1室1厅,西,25,有电梯,简装,https://dl.lianjia.com/ershoufang/102104948083.html,48.28
61cb3e552214654daa62e86d,74,海尚明珠,旅顺口,2016/板塔结合,2室1厅,南,33,有电梯,精装,https://dl.lianjia.com/ershoufang/102104924989.html,78.19
61cb3e562214654daa62e86e,273,海韵华府,中山,2017/板楼,2室1厅,南,31,有电梯,精装,https://dl.lianjia.com/ershoufang/102105065029.html,118.6
61cb3e572214654daa62e86f,67,金石明珠,金州,未知/板楼,2室2厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102105104182.html,67.61
61cb3e582214654daa62e870,198,观山满庭芳,沙河口,2009/板楼,2室2厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102104504811.html,90.53
61cb3e592214654daa62e871,129,谷歌里,高新园区,2009/板楼,2室1厅,南,15,有电梯,精装,https://dl.lianjia.com/ershoufang/102104530762.html,57.06
61cb3e592214654daa62e872,179,瑞丰园,高新园区,2005/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104175193.html,96.81
61cb3e5a2214654daa62e873,65.5,铁路西站,西岗,1997/板楼,1室1厅,南 北,8,无电梯,精装,https://dl.lianjia.com/ershoufang/102103507107.html,42.27
61cb3e5b2214654daa62e874,78,昆明街（阳光巷）,中山,1993/板楼,2室0厅,东 西,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104816031.html,51.27
61cb3e5c2214654daa62e875,164.5,壹品星海三期,沙河口,2008/塔楼,1室1厅,东南,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102104830909.html,62.4
61cb3e5d2214654daa62e876,67,黑石礁景山,沙河口,1991/板楼,2室1厅,南 北,5,无电梯,简装,https://dl.lianjia.com/ershoufang/102104918720.html,50.9
61cb3e5e2214654daa62e877,54,星海街,沙河口,1990/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102102959925.html,46.46
61cb3e5f2214654daa62e878,124.5,枫林绿洲,沙河口,2008/板楼,2室2厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104747944.html,86.63
61cb3e602214654daa62e879,47,金纺小区,金州,1999/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104850546.html,60.59
61cb3e612214654daa62e87a,47.5,万科樱花园,旅顺口,2014/板楼,1室0厅,西,5,有电梯,精装,https://dl.lianjia.com/ershoufang/102104608612.html,36.98
61cb3e622214654daa62e87b,78,昆明街（阳光巷）,中山,1993/板楼,2室0厅,东 西,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104816031.html,51.27
61cb3e632214654daa62e87c,164.5,壹品星海三期,沙河口,2008/塔楼,1室1厅,东南,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102104830909.html,62.4
61cb3e632214654daa62e87d,67,黑石礁景山,沙河口,1991/板楼,2室1厅,南 北,5,无电梯,简装,https://dl.lianjia.com/ershoufang/102104918720.html,50.9
61cb3e642214654daa62e87e,75,红星海四期城市别馆二号,开发区,2012/板楼,1室1厅,南,32,有电梯,精装,https://dl.lianjia.com/ershoufang/102104964181.html,56.35
61cb3e652214654daa62e87f,146,绿都园,沙河口,2000/板楼,2室1厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102103472401.html,100.75
61cb3e662214654daa62e880,46.3,经典生活,中山,2005/板塔结合,1室0厅,南,34,有电梯,精装,https://dl.lianjia.com/ershoufang/102105173809.html,47.78
61cb3e672214654daa62e881,92,海尚明珠,旅顺口,2016/板楼,2室1厅,南 北,18,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102102370695.html,82.39
61cb3e672214654daa62e882,47,金纺小区,金州,1999/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104850546.html,60.59
61cb3e682214654daa62e883,159,亿达康派公寓,高新园区,2006/塔楼,2室1厅,西南,24,有电梯,简装,https://dl.lianjia.com/ershoufang/102104760303.html,92.24
61cb3e692214654daa62e884,124.5,枫林绿洲,沙河口,2008/板楼,2室2厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104747944.html,86.63
61cb3e6a2214654daa62e885,49,黑石礁广场,沙河口,1995/板楼,1室1厅,南,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104931540.html,31.15
61cb3e6b2214654daa62e886,64.8,工人村,西岗,1989/板楼,2室1厅,南 北,7,有电梯,简装,https://dl.lianjia.com/ershoufang/102104561202.html,56.18
61cb3e6c2214654daa62e887,70,黑石礁,沙河口,1990/板楼,2室0厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104449159.html,51.77
61cb3ef461bc75cb04867aa5,65,绕山路,西岗,1995/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104809116.html,47.54
61cb3ef561bc75cb04867aa6,118,中航华府,甘井子,2016/板楼,2室2厅,南,25,有电梯,其他,https://dl.lianjia.com/ershoufang/102104814451.html,74.13
61cb3ef661bc75cb04867aa7,60,连胜街,沙河口,1999/板楼,2室1厅,北 西,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104942627.html,44.58
61cb3ef761bc75cb04867aa8,90,海尚明珠,旅顺口,2016/板楼,2室2厅,南 北,18,有电梯,其他,https://dl.lianjia.com/ershoufang/102104901343.html,78.26
61cb3ef861bc75cb04867aa9,93,海尚明珠,旅顺口,2016/板楼,2室2厅,南 北,15,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104342829.html,88.02
61cb3ef961bc75cb04867aaa,86.8,山峦街,中山,2000/板楼,3室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104375995.html,64.55
61cb3efa61bc75cb04867aab,30,宪卫里,中山,2000/板楼,1室1厅,南,4,无电梯,其他,https://dl.lianjia.com/ershoufang/102105176558.html,35.28
61cb3efb61bc75cb04867aac,38,古城乙区,金州,未知/板楼,2室1厅,南,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104637463.html,40.4
61cb3efb61bc75cb04867aad,230,丽景春天,沙河口,2003/板楼,2室2厅,南 北,12,有电梯,精装,https://dl.lianjia.com/ershoufang/102104669606.html,116.55
61cb3efc61bc75cb04867aae,76.8,海禄苑小区,甘井子,2000/板楼,2室1厅,南 北,19,有电梯,精装,https://dl.lianjia.com/ershoufang/102104684494.html,61.7
61cb3efd61bc75cb04867aaf,109,新星绿城六期,甘井子,2012/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104856341.html,65.15
61cb3efe61bc75cb04867ab0,64.5,骏达阅阳楼,西岗,2010/塔楼,1室1厅,西南,8,有电梯,简装,https://dl.lianjia.com/ershoufang/102104876756.html,44.45
61cb3eff61bc75cb04867ab1,245,中海紫御观邸三期,高新园区,2014/板楼,2室1厅,南,32,有电梯,精装,https://dl.lianjia.com/ershoufang/102104611091.html,84.37
61cb3f0061bc75cb04867ab2,99,海港公寓（寺儿沟商圈）,中山,1996/板楼,2室1厅,西 北,31,有电梯,精装,https://dl.lianjia.com/ershoufang/102104390802.html,75.73
61cb3f0161bc75cb04867ab3,38,马栏小学北,沙河口,1995/板楼,1室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104738981.html,41.75
61cb3f0161bc75cb04867ab4,69.8,马栏小学北,沙河口,1995/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104754863.html,54.49
61cb3f0261bc75cb04867ab5,45,莲城人家散盘,普兰店,未知/板塔结合,2室2厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104717550.html,75.03
61cb3f0361bc75cb04867ab6,55,西关街,沙河口,1995/板楼,1室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104693880.html,41.87
61cb3f0461bc75cb04867ab7,73,光华巷,中山,1990/板楼,2室1厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102105072949.html,50.35
61cb3f0561bc75cb04867ab8,50.8,马栏小学北,沙河口,1995/板楼,2室1厅,南,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104934251.html,40.9
61cb3f0661bc75cb04867ab9,93,修竹街,中山,1997/板楼,2室2厅,西 东,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104971312.html,75.04
61cb3f0761bc75cb04867aba,177.5,79中科学家公寓,沙河口,1998/板楼,2室1厅,西北,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102104952464.html,71.84
61cb3f0861bc75cb04867abb,58,休斯顿公寓,中山,2004/板塔结合,1室1厅,西北,31,有电梯,精装,https://dl.lianjia.com/ershoufang/102104930244.html,45.02
61cb3f0861bc75cb04867abc,58,倚山里小区,开发区,1996/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104930997.html,75.99
61cb3f0961bc75cb04867abd,112,黑石礁广场,沙河口,1995/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102105007714.html,73.57
61cb3f0a61bc75cb04867abe,88,万达高层,西岗,1995/塔楼,2室1厅,东 西 北,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102104282364.html,71.05
61cb3f0b61bc75cb04867abf,49,幸福小区(沙河口),沙河口,1998/板楼,1室1厅,东,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104759457.html,37.06
61cb3f0c61bc75cb04867ac0,150,大有文园,高新园区,2012/板楼,2室1厅,东 南,24,有电梯,简装,https://dl.lianjia.com/ershoufang/102105019713.html,69.6
61cb3f0d61bc75cb04867ac1,137.5,连海金源,甘井子,2012/板楼,2室1厅,南 北,9,有电梯,精装,https://dl.lianjia.com/ershoufang/102104994862.html,85.3
61cb3f0d61bc75cb04867ac2,50,华通和平海岸一期,旅顺口,未知/板楼,2室2厅,北 南,11,无电梯,毛坯,https://dl.lianjia.com/ershoufang/102104954626.html,92.22
61cb3f0f61bc75cb04867ac3,103,东城天下,开发区,2006/板楼,2室1厅,南 北,8,有电梯,其他,https://dl.lianjia.com/ershoufang/102104861932.html,108.72
61cb3f1061bc75cb04867ac4,50.8,马栏小学北,沙河口,1995/板楼,2室1厅,南,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104934251.html,40.9
61cb3f1061bc75cb04867ac5,266,亿海贤府,高新园区,2017/板楼,2室2厅,南 北,24,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104965251.html,87.46
61cb3f1161bc75cb04867ac6,93,修竹街,中山,1997/板楼,2室2厅,西 东,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104971312.html,75.04
61cb3f1261bc75cb04867ac7,133,宏都峰景,高新园区,2012/塔楼,1室1厅,南,31,有电梯,精装,https://dl.lianjia.com/ershoufang/102105107385.html,54.63
61cb3f1261bc75cb04867ac8,281,未名山二期,高新园区,2015/板塔结合,2室1厅,南 北,33,有电梯,精装,https://dl.lianjia.com/ershoufang/102104028305.html,87.93
61cb3f1361bc75cb04867ac9,112,黑石礁广场,沙河口,1995/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102105007714.html,73.57
61cb3f1461bc75cb04867aca,19,新领地公寓,开发区,2010/板塔结合,1室1厅,南,8,有电梯,简装,https://dl.lianjia.com/ershoufang/102104839519.html,42.66
61cb3f1561bc75cb04867acb,49.5,葵东街,中山,1990/板楼,1室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104756971.html,36.75
61cb3f1661bc75cb04867acc,50,华通和平海岸一期,旅顺口,未知/板楼,2室2厅,北 南,11,无电梯,毛坯,https://dl.lianjia.com/ershoufang/102104954626.html,92.22
61cb3f1661bc75cb04867acd,150,大有文园,高新园区,2012/板楼,2室1厅,东 南,24,有电梯,简装,https://dl.lianjia.com/ershoufang/102105019713.html,69.6
61cb3f1761bc75cb04867ace,137.5,连海金源,甘井子,2012/板楼,2室1厅,南 北,9,有电梯,精装,https://dl.lianjia.com/ershoufang/102104994862.html,85.3
61cb3f1861bc75cb04867acf,49,幸福小区(沙河口),沙河口,1998/板楼,1室1厅,东,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104759457.html,37.06
61cb3f1861bc75cb04867ad0,52,黑石礁景山,沙河口,1991/板楼,1室1厅,南,5,无电梯,简装,https://dl.lianjia.com/ershoufang/102104705585.html,38.95
61cb3f1961bc75cb04867ad1,78,勤俭街（二七商圈）,中山,1995/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104721092.html,57.75
61cb3f1a61bc75cb04867ad2,150,华都文郡,沙河口,2014/板楼,1室1厅,北,32,有电梯,精装,https://dl.lianjia.com/ershoufang/102105174701.html,35.83
61cb3f1b61bc75cb04867ad3,58.8,现代雅筑,金州,2009/板楼,2室1厅,西南,28,有电梯,其他,https://dl.lianjia.com/ershoufang/102105008996.html,72.69
61cb3f1c61bc75cb04867ad4,29,屹辰优生活,甘井子,2017/板楼,2室1厅,南 东北,12,有电梯,精装,https://dl.lianjia.com/ershoufang/102104995876.html,25.91
61cb3f1d61bc75cb04867ad5,98,海尚明珠,旅顺口,2016/板楼,2室1厅,南 北,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102104535783.html,80.96
61cb3f1e61bc75cb04867ad6,89.8,佳兆业中心,中山,2015/板塔结合,1室1厅,南,36,有电梯,精装,https://dl.lianjia.com/ershoufang/102102679213.html,51.29
61cb3f1e61bc75cb04867ad7,39,花溪镇,旅顺口,2013/塔楼,2室1厅,南,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102105172870.html,63.03
61cb3f1f61bc75cb04867ad8,154,21中天兴花园一期,沙河口,1999/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102105059869.html,75
61cb3f2061bc75cb04867ad9,83.5,动力院景三期汇善园,甘井子,2007/板楼,1室0厅,南,12,有电梯,精装,https://dl.lianjia.com/ershoufang/102104908935.html,55.03
61cb3f2161bc75cb04867ada,99.8,万达华府二期,西岗,2007/塔楼,1室1厅,北,24,有电梯,简装,https://dl.lianjia.com/ershoufang/102104957126.html,49.86
61cb3f2261bc75cb04867adb,51,万国宫馆三期,开发区,2014/板塔结合,1室1厅,东,33,有电梯,精装,https://dl.lianjia.com/ershoufang/102105053271.html,32.61
61cb3f2361bc75cb04867adc,89.2,仁义街（昆明街）,中山,1993/板塔结合,2室1厅,东南 西北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102105022672.html,56.11
61cb3f2461bc75cb04867add,200,万棵树,沙河口,2016/板楼,2室2厅,南 北,20,有电梯,精装,https://dl.lianjia.com/ershoufang/102105029045.html,85.69
61cb3f2561bc75cb04867ade,68,集贤南二街,沙河口,1990/暂无数据,2室1厅,南,8,无电梯,简装,https://dl.lianjia.com/ershoufang/102105045234.html,57.74
61cb3f2561bc75cb04867adf,154.5,新星帕尔美娜,甘井子,2009/板楼,2室2厅,南 北,12,有电梯,其他,https://dl.lianjia.com/ershoufang/102105107124.html,89.5
61cb3f2661bc75cb04867ae0,82,和平现代城,沙河口,2005/塔楼,1室0厅,南,50,有电梯,精装,https://dl.lianjia.com/ershoufang/102105079482.html,55.5
61cb3f2861bc75cb04867ae1,204,新星帕尔美娜,甘井子,2009/板楼,2室1厅,南 北,5,无电梯,其他,https://dl.lianjia.com/ershoufang/102104987253.html,86.97
61cb3f2961bc75cb04867ae2,125,华润海中国二期,开发区,2012/板楼,2室1厅,南,34,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104945238.html,88.36
61cb3f2a61bc75cb04867ae3,110,裕民街,中山,1995/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104809244.html,63.42
61cb3f2b61bc75cb04867ae4,59.8,连胜街,沙河口,1999/板楼,2室0厅,西,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104765290.html,47.23
